item_id,restaurant_id,item_name,price,is_available
1591,228,Sound Sandwich,32.26,True
1592,290,Because Roll,31.77,True
1593,108,Water Pizza,42.18,False
1594,40,Physical Sushi,48.53,True
1595,450,People Pizza,6.31,True
1596,244,Office Soup,37.32,False
1597,265,Third Pasta,12.6,True
1598,420,Wrong Pasta,26.93,True
1599,463,Staff Burger,35.95,True
1600,232,Show Salad,22.84,True
1601,318,Student Burger,27.89,True
1602,86,Expert Pasta,17.14,True
1603,265,House Sandwich,23.97,True
1604,272,Different Pasta,15.33,True
1605,41,Early Burger,32.43,True
1606,1,Show Pizza,16.51,True
1607,37,Expert Soup,5.59,True
1608,272,List Sandwich,24.89,True
1609,218,Coach Soup,25.84,True
1610,274,Movement Roll,6.17,True
1611,110,Season Salad,16.2,True
1612,365,Matter Roll,43.08,True
1613,141,Range Sandwich,9.28,True
1614,13,Value Pasta,9.97,True
1615,338,Recent Roll,22.49,True
1616,236,Protect Sandwich,16.4,True
1617,474,Strong Sushi,16.29,True
1618,371,Old Salad,15.35,True
1619,266,Discover Burger,40.32,True
1620,77,Economy Pasta,35.63,True
1621,82,New Soup,26.62,True
1622,56,Onto Sandwich,5.59,True
1623,391,Everything Salad,49.06,True
1624,421,Leader Roll,45.53,True
1625,67,Better Sandwich,39.77,True
1626,155,Choice Salad,45.51,True
1627,359,Understand Sushi,30.78,True
1628,153,Out Sandwich,34.71,True
1629,476,Mention Burger,32.96,True
1630,359,True Sandwich,43.66,True
1631,492,Information Sandwich,10.16,True
1632,474,Garden Soup,9.17,True
1633,384,With Sandwich,23.25,True
1634,487,Break Salad,44.02,True
1635,409,Perhaps Salad,44.94,True
1636,361,Born Salad,12.1,True
1637,306,Happy Pasta,9.14,True
1638,330,Body Burger,33.69,True
1639,209,Ok Soup,37.2,True
1640,341,Certain Soup,5.59,True
1641,320,Present Pasta,35.7,True
1642,181,Book Pasta,14.33,True
1643,308,Politics Soup,47.07,True
1644,186,That Sushi,37.72,False
1645,232,Nice Pasta,28.8,True
1646,182,Away Sandwich,45.62,True
1647,193,Whole Roll,11.8,True
1648,268,Ground Salad,41.37,True
1649,156,Go Soup,9.01,True
1650,218,Seven Sandwich,18.64,True
1651,266,See Sandwich,11.09,True
1652,63,Tend Sushi,29.03,True
1653,72,Happen Roll,27.85,True
1654,127,Western Burger,49.53,False
1655,144,Else Sushi,21.13,True
1656,119,Trial Sushi,23.8,True
1657,453,Discuss Pasta,31.74,True
1658,89,Impact Salad,34.87,True
1659,110,Only Pasta,46.68,True
1660,107,Spend Roll,21.78,True
1661,188,Stop Sandwich,19.25,True
1662,144,Side Pasta,34.58,True
1663,333,Respond Pasta,24.03,True
1664,277,Firm Roll,39.1,True
1665,91,After Pizza,19.82,True
1666,445,Town Sushi,40.04,True
1667,157,Ahead Pizza,34.05,True
1668,274,Movement Roll,40.33,True
1669,320,Order Sandwich,47.64,True
1670,458,During Sushi,14.77,True
1671,267,Their Roll,41.98,True
1672,301,Necessary Salad,39.06,True
1673,447,Money Soup,26.8,True
1674,339,Level Burger,31.76,True
1675,412,Out Soup,19.27,True
1676,344,Young Burger,17.64,True
1677,158,Network Sushi,16.29,False
1678,125,The Pasta,31.99,True
1679,419,Thank Sushi,10.11,False
1680,113,Establish Roll,7.32,True
1681,493,Protect Roll,41.44,True
1682,64,Wall Burger,22.21,True
1683,427,Star Burger,43.76,True
1684,497,Inside Burger,13.62,False
1685,491,Upon Pasta,25.95,True
1686,285,Action Sushi,5.91,True
1687,263,Worry Sushi,10.65,False
1688,135,Might Sushi,40.38,False
1689,421,Process Burger,19.26,True
1690,414,Scientist Pasta,21.44,True
1691,373,Beat Sushi,35.14,True
1692,137,Work Sushi,40.15,True
1693,258,Including Soup,12.38,True
1694,331,Call Sandwich,48.4,True
1695,386,Over Sushi,10.72,True
1696,491,Box Roll,49.59,True
1697,43,Last Salad,44.15,True
1698,481,Two Roll,6.15,True
1699,128,Family Burger,44.06,True
1700,133,Mission Roll,20.81,True
1701,282,Top Pizza,24.53,True
1702,3,Paper Roll,13.62,False
1703,287,Them Salad,22.04,True
1704,358,Understand Burger,32.48,True
1705,223,Measure Burger,44.22,False
1706,291,These Soup,10.37,True
1707,114,Hair Burger,7.31,True
1708,100,Discussion Roll,40.88,True
1709,412,May Sandwich,23.45,True
1710,480,Thousand Soup,5.84,True
1711,7,Show Salad,16.38,True
1712,441,Change Roll,25.14,True
1713,476,Increase Salad,9.3,True
1714,475,Population Sushi,42.71,True
1715,245,Nearly Salad,46.97,True
1716,339,Among Burger,24.03,True
1717,72,Road Soup,17.22,True
1718,89,Road Burger,42.15,True
1719,394,Experience Pasta,33.76,True
1720,203,Still Sushi,48.75,True
1721,239,Indeed Sushi,26.7,True
1722,459,Happy Salad,48.1,True
1723,109,President Sushi,14.99,True
1724,239,Value Sushi,42.5,True
1725,246,Than Salad,44.82,True
1726,429,Hot Roll,44.35,True
1727,288,Plant Pizza,33.75,True
1728,366,On Sushi,23.62,True
1729,465,Certain Salad,35.9,True
1730,37,Right Sandwich,47.43,True
1731,424,Parent Soup,18.22,False
1732,37,Yet Roll,16.32,True
1733,314,Not Sandwich,46.11,True
1734,455,Myself Sandwich,11.52,True
1735,489,Voice Roll,33.93,True
1736,335,Into Salad,35.12,True
1737,141,Receive Burger,12.3,True
1738,52,Field Soup,33.33,True
1739,441,Nearly Salad,31.29,True
1740,51,Particularly Sushi,12.22,False
1741,488,Allow Pasta,26.72,True
1742,188,Great Pizza,7.28,True
1743,464,Become Sandwich,30.56,False
1744,371,Officer Roll,48.55,True
1745,382,Big Salad,26.51,True
1746,341,Trade Pizza,38.75,True
1747,218,Back Pizza,26.15,True
1748,232,Evening Sandwich,45.24,True
1749,426,Capital Pizza,10.93,True
1750,430,Game Sandwich,18.2,True
1751,328,Price Pizza,49.0,True
1752,396,Why Sandwich,10.38,True
1753,317,Result Roll,46.49,True
1754,209,Face Roll,13.18,False
1755,215,Year Sushi,22.07,True
1756,247,Up Soup,10.22,True
1757,160,Truth Sandwich,12.62,True
1758,63,Item Soup,45.75,True
1759,258,Trial Sandwich,24.28,True
1760,23,State Pizza,28.62,True
1761,302,Item Roll,40.01,True
1762,310,Role Soup,23.38,True
1763,285,Two Salad,23.57,True
1764,222,Participant Salad,28.17,True
1765,243,Market Soup,42.01,True
1766,7,Sort Sandwich,46.64,True
1767,241,Cause Burger,34.42,True
1768,122,Entire Burger,7.07,True
1769,122,Wrong Soup,32.04,True
1770,451,Staff Sandwich,38.96,True
1771,80,When Burger,37.98,True
1772,405,Level Salad,27.88,True
1773,484,Star Soup,24.66,True
1774,222,Protect Roll,26.52,True
1775,181,Coach Soup,15.56,True
1776,253,Blood Roll,30.89,True
1777,404,Service Sandwich,35.44,True
1778,188,Board Sandwich,28.36,True
1779,139,Level Burger,43.12,True
1780,153,Art Soup,42.2,True
1781,438,Pattern Salad,21.09,True
1782,69,Animal Sandwich,16.23,True
1783,19,Through Burger,40.01,True
1784,382,Pass Sandwich,8.9,True
1785,30,Some Soup,12.02,True
1786,82,Tell Sushi,19.09,True
1787,148,Next Salad,26.99,True
1788,414,Community Sushi,48.92,True
1789,381,Reality Sandwich,41.65,False
1790,100,Start Sushi,34.43,True
1791,92,Relationship Pasta,34.25,True
1792,295,Clearly Pasta,23.41,True
1793,465,Happen Salad,28.8,True
1794,198,Card Sushi,5.34,True
1795,298,Type Sushi,34.61,True
1796,346,Film Sushi,32.2,True
1797,2,Police Pasta,37.8,True
1798,362,Condition Roll,38.37,True
1799,489,Building Pizza,41.66,True
1800,429,Me Burger,37.03,True
1801,246,Political Salad,31.07,True
1802,417,Piece Sushi,20.0,True
1803,216,Others Sushi,36.71,True
1804,200,Catch Salad,40.4,True
1805,372,Join Soup,32.18,True
1806,337,Across Pizza,21.67,True
1807,353,Each Soup,19.01,True
1808,253,Sometimes Sushi,38.72,True
1809,302,Poor Pizza,11.87,True
1810,159,Small Sushi,28.45,True
1811,42,Year Pasta,15.94,True
1812,220,Season Pizza,26.8,True
1813,56,Sure Sushi,21.51,True
1814,340,Our Sushi,49.45,True
1815,11,Have Pasta,19.6,True
1816,285,Soon Roll,27.3,True
1817,394,Receive Sushi,26.16,True
1818,344,Soldier Sandwich,38.29,True
1819,103,Close Soup,17.72,True
1820,225,Learn Sushi,31.08,True
1821,114,Upon Sushi,15.02,True
1822,197,Door Pasta,23.53,True
1823,97,Significant Soup,36.33,True
1824,237,Certain Sandwich,37.21,True
1825,411,Cultural Pasta,34.19,True
1826,390,Chair Soup,47.94,True
1827,472,Back Sushi,45.54,True
1828,120,Relationship Pasta,6.55,True
1829,325,In Pizza,40.84,True
1830,212,Investment Salad,27.93,True
1831,56,Mrs Soup,28.94,True
1832,360,Look Sandwich,43.91,False
1833,247,Machine Salad,30.88,True
1834,221,Relate Pizza,16.83,False
1835,426,Federal Pasta,44.96,True
1836,429,Pressure Soup,25.66,True
1837,107,Generation Burger,9.17,True
1838,182,Example Sandwich,21.19,True
1839,273,A Soup,31.68,True
1840,144,Network Sushi,41.07,True
1841,278,Make Soup,40.97,True
1842,103,Medical Sushi,17.27,True
1843,205,Style Roll,45.53,True
1844,301,Along Sandwich,6.23,True
1845,429,Growth Sushi,39.47,True
1846,229,Pass Soup,32.44,True
1847,397,Allow Burger,30.78,True
1848,294,Decision Pasta,5.81,True
1849,472,Policy Sandwich,15.55,True
1850,405,Sport Sushi,28.34,True
1851,304,Citizen Sandwich,29.61,True
1852,449,Particular Sushi,40.6,True
1853,171,Believe Sushi,26.53,True
1854,254,Design Soup,11.5,True
1855,299,Argue Sushi,13.27,True
1856,286,Position Sushi,45.4,True
1857,168,Name Burger,7.75,True
1858,57,Improve Sandwich,15.74,True
1859,101,Perform Pasta,30.0,True
1860,186,Project Salad,20.18,True
1861,10,Onto Soup,9.52,True
1862,195,Place Sandwich,32.07,True
1863,133,President Soup,27.01,True
1864,428,Time Salad,41.28,True
1865,101,History Pizza,35.58,True
1866,165,Official Roll,42.51,True
1867,286,Partner Sandwich,37.66,True
1868,468,Too Sandwich,13.26,False
1869,448,Lead Burger,20.91,True
1870,285,Fly Burger,9.09,True
1871,374,Out Sushi,24.33,True
1872,122,Though Sushi,21.41,True
1873,453,Gas Pasta,29.49,True
1874,302,Guess Pasta,18.82,True
1875,449,Minute Pasta,21.35,True
1876,356,Understand Pizza,18.75,True
1877,226,Eat Pizza,32.95,False
1878,21,Around Sushi,24.49,True
1879,268,Fill Burger,43.17,True
1880,499,Thought Salad,10.28,True
1881,271,Factor Soup,47.97,True
1882,282,Business Sushi,24.19,True
1883,452,Such Sushi,32.8,True
1884,328,Majority Salad,14.3,True
1885,221,Season Salad,28.67,True
1886,367,If Pasta,34.88,True
1887,372,Begin Sushi,12.9,True
1888,203,Billion Sandwich,22.57,True
1889,44,Girl Pizza,11.85,True
1890,99,Story Sushi,38.12,True
1891,13,Environmental Pizza,24.23,True
1892,211,Activity Roll,17.24,True
1893,211,Whether Roll,38.68,True
1894,331,House Pasta,40.24,False
1895,149,Boy Pasta,28.18,False
1896,246,Meet Pizza,16.71,True
1897,108,Tree Sandwich,13.4,False
1898,107,Add Pizza,16.23,True
1899,323,Commercial Soup,14.08,True
1900,309,Several Pizza,8.52,True
1901,68,Present Sushi,25.54,True
1902,1,Determine Pasta,15.12,True
1903,175,Where Roll,26.99,False
1904,384,Break Burger,44.37,True
1905,56,Our Burger,44.97,True
1906,38,Purpose Sandwich,47.27,True
1907,24,Suggest Soup,5.14,True
1908,251,Though Sandwich,25.5,True
1909,98,Parent Sushi,34.79,True
1910,339,Chance Sandwich,19.52,False
1911,103,Success Pizza,36.15,True
1912,13,Section Salad,19.01,True
1913,297,Middle Burger,33.84,True
1914,346,Scene Soup,22.12,True
1915,140,Now Roll,40.23,False
1916,44,May Soup,31.88,True
1917,6,Husband Burger,36.37,True
1918,326,Tree Sandwich,7.26,True
1919,109,Federal Burger,27.58,True
1920,142,Meet Soup,15.91,True
1921,309,Much Salad,47.07,True
1922,251,Enough Burger,36.67,True
1923,316,Land Salad,47.52,True
1924,109,Change Burger,39.81,True
1925,280,Pretty Pasta,25.72,True
1926,103,By Sandwich,14.54,False
1927,131,Likely Soup,43.99,True
1928,429,Help Pasta,44.35,True
1929,131,Throw Roll,42.96,True
1930,27,Without Sushi,12.77,True
1931,397,Probably Soup,22.53,True
1932,273,Red Soup,36.14,True
1933,371,Manager Sushi,32.37,True
1934,120,Religious Sushi,36.2,True
1935,258,Try Sushi,12.7,True
1936,91,Report Sandwich,24.02,True
1937,110,His Salad,19.68,True
1938,82,Window Pasta,8.55,True
1939,288,Reveal Roll,29.09,False
1940,131,Picture Burger,16.6,True
1941,235,Old Soup,9.45,True
1942,427,Lot Pizza,47.5,True
1943,333,Support Sandwich,25.75,True
1944,359,Institution Roll,24.26,True
1945,474,Check Soup,38.65,True
1946,198,Actually Burger,41.88,True
1947,455,Tend Roll,15.84,False
1948,394,Rate Soup,26.67,False
1949,314,How Pasta,15.36,True
1950,450,Food Soup,16.87,True
1951,128,Computer Roll,46.46,True
1952,58,International Burger,33.06,True
1953,200,Near Roll,45.41,True
1954,288,This Soup,27.12,True
1955,17,Now Salad,26.4,True
1956,489,Artist Sushi,26.01,True
1957,3,Citizen Sushi,37.1,True
1958,155,Easy Sushi,49.12,True
1959,190,Number Salad,21.83,True
1960,313,Understand Sandwich,33.43,True
1961,150,Throw Sushi,42.06,True
1962,135,Short Pizza,21.59,True
1963,118,They Sushi,9.92,True
1964,30,Wish Sandwich,40.75,True
1965,171,Challenge Sushi,44.97,True
1966,259,Who Burger,39.4,True
1967,23,Whole Burger,45.52,True
1968,220,Speech Soup,41.29,True
1969,197,Near Pizza,31.9,True
1970,386,Benefit Sushi,15.65,True
1971,421,Individual Sushi,28.09,True
1972,164,Whatever Pasta,28.34,True
1973,78,Money Sushi,21.8,True
1974,352,Ability Pasta,27.41,True
1975,199,Head Burger,33.35,True
1976,329,Language Salad,25.25,True
1977,99,Statement Pasta,8.41,True
1978,10,Small Sandwich,34.97,True
1979,218,Thank Sandwich,11.22,True
1980,321,Wish Burger,18.55,False
1981,6,Economy Pasta,13.47,True
1982,232,Light Salad,12.25,True
1983,227,Possible Salad,32.42,True
1984,271,Low Sandwich,38.24,True
1985,170,All Burger,34.09,True
1986,222,That Roll,26.81,True
1987,64,Per Sushi,25.03,True
1988,223,Writer Burger,5.47,True
1989,96,Campaign Burger,38.69,True
1990,265,Memory Salad,45.82,True
1991,94,Rather Soup,35.35,True
1992,221,Whose Sandwich,27.46,True
1993,250,All Soup,43.82,True
1994,432,Organization Pizza,36.62,True
1995,448,Soon Pasta,31.97,True
1996,1,Situation Burger,39.26,True
1997,454,Serve Pasta,22.94,True
1998,488,Direction Soup,39.9,True
1999,417,Stay Salad,30.56,True
2000,295,Big Soup,39.89,True
2001,89,Situation Roll,14.89,True
2002,211,Strategy Soup,35.71,True
2003,321,Series Pasta,43.63,True
2004,92,Quality Pasta,42.67,True
2005,134,Machine Pizza,40.56,True
2006,287,Remain Salad,26.41,True
2007,342,Hand Roll,23.53,True
2008,256,Religious Sushi,20.31,True
2009,453,Writer Sushi,45.33,True
2010,149,Method Roll,19.22,True
2011,213,Set Pizza,37.61,True
2012,200,Hair Burger,28.84,True
2013,438,Year Salad,22.13,True
2014,371,How Sandwich,29.21,True
2015,379,Sometimes Pasta,34.78,True
2016,242,Leave Roll,30.83,True
2017,364,Data Roll,13.69,True
2018,498,Case Sushi,43.6,True
2019,73,War Burger,28.78,True
2020,464,Because Pasta,18.67,True
2021,253,Manager Soup,27.22,True
2022,129,Yes Burger,37.86,True
2023,270,Affect Sushi,28.63,True
2024,402,Senior Sushi,35.82,False
2025,310,But Burger,27.56,True
2026,442,Lead Soup,32.53,True
2027,165,White Burger,36.09,True
2028,303,Argue Salad,26.97,True
2029,286,Movement Sushi,13.36,True
2030,444,Include Sandwich,48.04,True
2031,165,Statement Sandwich,23.35,True
2032,445,Free Sandwich,14.74,True
2033,447,Bit Pasta,47.24,True
2034,208,Couple Salad,39.69,True
2035,50,Performance Pizza,44.98,True
2036,453,Somebody Roll,44.32,True
2037,306,Eight Roll,10.76,True
2038,362,Information Sandwich,13.62,True
2039,283,Every Salad,23.92,True
2040,325,News Pizza,12.16,True
2041,46,Drug Salad,15.34,True
2042,329,Score Sandwich,44.43,True
2043,30,Race Salad,47.67,False
2044,196,Each Salad,15.27,False
2045,415,Someone Sushi,44.5,True
2046,104,Make Roll,21.57,True
2047,197,Maybe Sandwich,20.86,True
2048,61,Cold Sushi,32.86,True
2049,498,Approach Sushi,36.05,False
2050,197,Camera Sushi,6.68,True
2051,337,General Roll,47.21,True
2052,7,Miss Burger,46.42,True
2053,472,Standard Pasta,32.95,True
2054,151,Senior Sandwich,47.83,True
2055,215,Point Pizza,15.48,True
2056,155,Whole Roll,24.75,False
2057,160,Tell Soup,23.95,True
2058,269,Woman Sandwich,32.93,True
2059,338,Wait Sushi,27.18,True
2060,124,Charge Burger,18.98,True
2061,288,Have Sushi,17.39,True
2062,369,Study Sandwich,49.87,True
2063,103,Carry Pasta,9.11,True
2064,345,Maybe Sushi,24.77,True
2065,71,Traditional Sushi,35.71,True
2066,180,Same Roll,29.97,True
2067,295,Letter Sushi,19.07,True
2068,205,Place Soup,39.23,True
2069,148,Civil Pasta,42.54,True
2070,243,Imagine Salad,48.68,True
2071,171,Southern Burger,46.48,True
2072,27,Hit Soup,18.6,True
2073,443,Source Salad,5.16,True
2074,278,Lawyer Pasta,9.14,True
2075,267,Dog Sushi,21.29,True
2076,330,Great Pasta,30.5,True
2077,448,For Pizza,20.47,True
2078,492,Section Sushi,35.82,True
2079,342,Western Roll,12.59,True
2080,477,Policy Sushi,26.17,True
2081,374,Anyone Roll,45.23,True
2082,393,Office Pasta,33.02,True
2083,21,Pull Pasta,12.44,True
2084,363,Soon Sushi,9.14,True
2085,130,Particularly Pasta,38.26,True
2086,413,Arm Burger,20.42,True
2087,144,Rule Salad,33.09,True
2088,136,Foot Roll,27.7,True
2089,332,Trip Roll,7.48,True
2090,71,Candidate Burger,8.03,True
2091,15,Account Pizza,27.37,True
2092,21,Decision Roll,9.19,False
2093,212,Hold Pasta,27.19,True
2094,152,National Salad,31.76,True
2095,178,Interesting Sandwich,31.36,True
2096,454,Similar Roll,23.77,True
2097,40,Him Soup,28.45,True
2098,72,Hear Sushi,15.66,True
2099,283,Wonder Soup,48.2,True
2100,485,Billion Burger,5.32,True
2101,426,Space Pasta,40.27,True
2102,479,Eight Pizza,7.21,True
2103,139,Design Pasta,11.17,True
2104,190,Next Salad,49.73,True
2105,100,Service Sandwich,8.47,True
2106,126,Best Soup,12.76,True
2107,358,Similar Soup,16.65,True
2108,19,Discover Soup,27.14,True
2109,414,Voice Soup,9.31,True
2110,8,Product Pizza,6.89,True
2111,242,Many Sandwich,24.64,True
2112,187,Evidence Soup,42.22,True
2113,34,Successful Burger,34.42,True
2114,174,Professional Burger,25.85,True
2115,215,Cup Soup,38.87,True
2116,185,Fine Pizza,36.32,True
2117,133,Arm Salad,41.78,True
2118,171,Church Salad,9.3,True
2119,321,Process Salad,30.78,True
2120,405,Western Sushi,10.81,True
2121,129,Fill Burger,8.62,True
2122,327,Carry Burger,20.48,True
2123,39,Similar Salad,28.01,True
2124,171,Young Sandwich,41.56,True
2125,34,Ball Sushi,46.51,True
2126,274,Hotel Pasta,43.51,True
2127,459,Green Burger,13.06,True
2128,175,Detail Roll,25.38,True
2129,398,Claim Pasta,43.21,True
2130,125,Fine Pizza,31.47,False
2131,473,Myself Burger,41.78,True
2132,307,Attorney Sandwich,46.27,True
2133,353,Stand Salad,8.23,True
2134,144,Lawyer Burger,33.07,True
2135,426,Environmental Roll,24.19,True
2136,320,Top Salad,29.19,True
2137,101,Each Soup,48.18,True
2138,105,Might Sandwich,19.77,True
2139,375,Include Pasta,46.93,True
2140,324,Little Salad,40.48,False
2141,350,And Pizza,49.21,True
2142,215,Window Pizza,12.27,False
2143,466,South Soup,18.29,True
2144,24,Wind Roll,16.37,True
2145,132,Offer Pizza,18.05,True
2146,228,Event Pasta,5.09,True
2147,408,Appear Salad,15.18,True
2148,39,Value Soup,20.0,True
2149,64,Hundred Sandwich,5.63,True
2150,407,Last Pizza,40.01,True
2151,158,That Soup,17.15,True
2152,110,Agent Sandwich,40.72,True
2153,208,However Pizza,19.42,True
2154,147,North Salad,19.88,True
2155,139,Get Roll,21.99,True
2156,121,Exactly Sandwich,7.9,True
2157,275,Oil Roll,47.21,False
2158,288,Ask Roll,33.6,True
2159,112,As Roll,49.75,False
2160,179,Often Sushi,17.25,True
2161,36,Action Burger,37.89,True
2162,14,Girl Soup,9.87,True
2163,343,Whose Salad,32.83,True
2164,384,Republican Soup,6.83,True
2165,428,Goal Soup,6.09,True
2166,446,Forward Burger,32.23,True
2167,426,War Sandwich,15.61,True
2168,243,President Pizza,49.07,True
2169,328,Tax Sushi,40.74,True
2170,446,Ball Roll,40.27,True
2171,417,Mother Salad,30.11,True
2172,110,Fall Sandwich,38.79,True
2173,224,Mission Salad,17.3,True
2174,94,Probably Pizza,20.98,True
2175,251,Somebody Sushi,42.08,False
2176,373,Matter Pasta,21.33,True
2177,480,Southern Salad,12.38,True
2178,408,Check Roll,34.24,True
2179,148,Eight Soup,42.82,True
2180,144,Those Sandwich,35.45,True
2181,406,Trial Salad,5.29,True
2182,10,Above Roll,39.63,True
2183,436,Job Salad,11.15,True
2184,353,Culture Soup,17.57,False
2185,496,Challenge Pasta,8.52,True
2186,293,Strong Pasta,40.54,True
2187,375,Through Pasta,36.8,True
2188,464,Network Pizza,30.71,True
2189,141,Option Burger,30.18,True
2190,25,Quite Pasta,48.38,True
2191,88,Participant Roll,21.19,True
2192,46,Game Sushi,19.91,True
2193,105,Difference Roll,29.64,True
2194,95,Mouth Soup,26.33,True
2195,23,Subject Sushi,8.9,True
2196,229,Back Soup,20.2,True
2197,197,Skin Roll,42.83,True
2198,1,Ground Pasta,21.84,True
2199,129,Purpose Roll,18.95,False
2200,119,Kitchen Soup,8.31,True
2201,125,Land Pizza,47.22,True
2202,43,System Pizza,47.65,False
2203,331,Must Pizza,16.05,False
2204,77,Education Sushi,20.03,False
2205,58,Really Salad,49.56,True
2206,460,Enter Burger,5.83,True
2207,100,Create Sushi,41.04,True
2208,375,Challenge Pasta,33.97,True
2209,170,Visit Pasta,26.65,True
2210,186,Vote Sushi,27.28,True
2211,331,Around Salad,7.04,True
2212,130,Add Sandwich,35.66,True
2213,326,Specific Sushi,40.99,True
2214,36,All Pasta,16.84,True
2215,426,Common Pizza,39.51,True
2216,207,In Sushi,35.63,True
2217,374,On Roll,10.83,True
2218,81,Perhaps Sandwich,6.83,True
2219,311,Check Pizza,32.19,True
2220,287,Nature Pasta,16.46,True
2221,183,Rich Sandwich,29.0,True
2222,96,Blood Soup,15.05,True
2223,193,Century Sandwich,39.98,True
2224,105,Reason Sandwich,47.42,True
2225,169,Throw Soup,5.21,True
2226,383,Police Pizza,33.44,True
2227,59,Treatment Soup,11.69,True
2228,348,Science Soup,49.02,False
2229,49,Whole Salad,25.61,True
2230,182,Analysis Sushi,49.45,True
2231,234,City Pasta,7.39,True
2232,288,Four Burger,49.15,True
2233,35,Fear Burger,36.81,True
2234,94,Let Sushi,13.55,True
2235,20,Pass Salad,14.07,False
2236,230,Defense Sandwich,11.02,True
2237,430,Visit Pasta,33.28,True
2238,96,Today Sushi,17.43,False
2239,27,Suggest Sandwich,45.72,True
2240,11,Minute Sandwich,38.93,True
2241,55,Thing Pizza,39.37,True
2242,260,Bit Pasta,33.43,True
2243,325,Fact Roll,21.13,True
2244,109,Growth Roll,9.08,False
2245,158,Social Pasta,11.38,True
2246,80,Another Sandwich,22.28,True
2247,336,Car Salad,18.37,False
2248,320,Growth Soup,18.46,True
2249,279,Role Salad,15.62,True
2250,94,Arm Pizza,17.44,True
2251,288,Direction Sandwich,12.21,True
2252,309,Up Pizza,13.8,True
2253,343,Join Soup,19.37,True
2254,89,Order Salad,24.87,True
2255,430,Media Soup,39.72,True
2256,26,Tv Pizza,20.57,True
2257,491,Never Sushi,48.75,True
2258,478,Ahead Sandwich,19.39,True
2259,318,Part Sandwich,17.11,True
2260,87,Save Roll,48.88,True
2261,496,State Soup,39.76,True
2262,184,International Sushi,18.41,True
2263,117,Bed Salad,9.5,True
2264,236,Sometimes Roll,25.17,True
2265,120,This Sushi,26.17,True
2266,256,Radio Pizza,14.54,True
2267,381,Term Salad,26.3,True
2268,199,Up Roll,39.24,True
2269,278,Better Pasta,24.8,True
2270,61,Clear Burger,22.85,True
2271,50,Avoid Pasta,27.43,True
2272,244,Color Soup,48.53,True
2273,439,Type Sandwich,26.51,True
2274,350,Third Salad,49.52,True
2275,66,American Pizza,25.38,True
2276,291,Hold Pasta,14.5,True
2277,5,Actually Pizza,47.56,True
2278,331,Recognize Burger,31.89,True
2279,329,Front Roll,28.36,True
2280,159,Might Roll,26.48,True
2281,149,Help Pizza,22.35,True
2282,69,World Sushi,34.92,True
2283,270,Consider Pasta,24.66,True
2284,494,Serve Salad,45.24,True
2285,344,Exactly Roll,34.27,True
2286,402,Various Sandwich,15.64,True
2287,469,Art Soup,40.37,True
2288,144,Cell Soup,13.97,True
2289,142,Partner Sandwich,26.81,True
2290,351,Glass Burger,33.7,True
2291,372,Speak Sushi,10.52,True
2292,177,Art Salad,41.67,False
2293,7,Everyone Soup,17.6,True
2294,318,Soldier Burger,40.09,True
2295,217,Land Pizza,15.03,True
2296,219,Lay Sushi,7.8,True
2297,143,Service Salad,44.6,True
2298,389,Ever Salad,31.46,True
2299,298,Price Sandwich,27.22,True
2300,429,Expert Sandwich,18.23,True
2301,4,Indeed Soup,28.31,True
2302,412,Father Sushi,31.21,True
2303,153,Clear Salad,25.81,False
2304,109,Range Sushi,32.8,True
2305,134,Perform Sandwich,39.58,True
2306,255,Real Soup,41.79,False
2307,124,Decision Sandwich,40.75,True
2308,96,Prevent Burger,5.71,True
2309,45,Debate Sandwich,38.64,False
2310,99,Staff Soup,31.41,True
2311,4,History Pizza,17.28,True
2312,211,A Roll,32.73,True
2313,158,And Pasta,45.6,True
2314,481,Wish Pizza,34.29,True
2315,195,Speak Burger,13.93,True
2316,178,National Sandwich,44.44,True
2317,309,After Soup,36.97,True
2318,297,Event Sushi,6.5,True
2319,440,Traditional Roll,42.58,True
2320,62,Bit Sandwich,37.15,False
2321,51,Same Pasta,33.26,True
2322,73,Ever Roll,19.25,True
2323,428,Model Roll,33.66,True
2324,197,Dinner Soup,8.99,True
2325,425,Drop Sandwich,18.29,True
2326,500,After Soup,21.87,True
2327,279,Home Soup,27.79,True
2328,16,Job Burger,15.95,True
2329,472,Seek Burger,23.6,True
2330,416,Color Pizza,40.74,False
2331,459,Exactly Pizza,6.6,False
2332,451,Base Roll,31.65,False
2333,490,Go Burger,40.8,True
2334,460,Head Pizza,44.62,True
2335,163,Artist Pizza,25.53,True
2336,364,Cover Pizza,41.53,True
2337,178,According Pasta,38.53,False
2338,185,Move Soup,45.57,True
2339,379,Whole Salad,29.87,True
2340,491,Work Pasta,13.29,True
2341,408,Respond Roll,23.06,True
2342,340,Act Roll,15.65,True
2343,455,At Pizza,9.42,True
2344,273,Amount Sushi,43.47,True
2345,436,Talk Pasta,29.34,True
2346,475,Road Salad,34.65,True
2347,181,Hand Pasta,32.11,True
2348,416,Name Sushi,28.27,True
2349,368,Represent Pasta,14.45,True
2350,192,Majority Soup,45.24,True
2351,427,Since Soup,11.71,True
2352,425,It Roll,11.99,True
2353,152,Animal Roll,26.86,True
2354,34,Live Soup,26.5,True
2355,338,Such Burger,18.14,True
2356,271,Natural Sushi,36.93,True
2357,486,Have Burger,34.81,True
2358,96,Green Burger,7.6,False
