history_id,item_id,price,is_available,updated_at
4641,87,38.99,True,2022-06-25 23:16:27.081771
4642,2678,30.28,True,2023-05-06 12:34:11.726617
4643,4982,42.76,True,2023-05-21 03:21:56.334289
4644,1881,40.44,False,2022-11-04 07:44:58.812757
4645,4502,26.61,True,2023-03-09 18:49:20.614930
4646,904,46.13,True,2022-01-18 14:29:49.063128
4647,2552,44.64,False,2022-03-20 19:59:30.247873
4648,1189,14.63,True,2022-04-20 04:38:28.583984
4649,1971,35.32,True,2022-03-05 12:57:56.758840
4650,4829,22.2,True,2022-02-01 12:28:49.001126
4651,4703,14.78,True,2022-04-15 10:00:47.395505
4652,4095,47.95,True,2022-12-14 16:45:42.415869
4653,1587,16.93,True,2022-01-29 07:47:20.691515
4654,4242,34.58,True,2022-07-28 02:36:49.307666
4655,48,24.95,False,2023-01-03 00:44:56.668558
4656,3112,43.46,True,2023-03-07 03:38:46.905801
4657,1911,18.81,True,2022-10-23 22:06:08.849133
4658,1815,32.03,False,2023-03-02 21:55:16.026294
4659,1817,10.11,True,2022-12-26 19:36:35.777176
4660,260,30.14,True,2023-03-18 15:18:01.068785
4661,964,30.42,True,2022-01-16 02:33:24.456538
4662,4649,38.68,True,2022-08-15 15:12:41.686382
4663,2609,46.96,True,2023-05-19 16:14:27.907002
4664,2699,28.78,True,2023-01-15 21:56:59.685092
4665,673,23.32,True,2022-06-15 23:51:36.168175
4666,2739,23.35,True,2022-12-28 04:47:32.456492
4667,4019,10.34,True,2022-05-05 09:57:46.059124
4668,4064,9.24,False,2022-08-03 22:11:03.312355
4669,4279,32.13,True,2022-03-14 13:47:10.839413
4670,1086,15.7,True,2023-05-22 19:46:22.578632
4671,2364,19.45,True,2023-05-01 22:13:23.083568
4672,2956,28.43,True,2022-12-07 11:17:00.045271
4673,3122,14.07,True,2022-12-25 18:22:01.726487
4674,2616,8.57,True,2022-08-01 11:10:51.698541
4675,3426,22.69,True,2023-05-15 09:22:11.802577
4676,1545,27.95,True,2022-01-26 03:53:17.269538
4677,2596,26.92,True,2022-11-08 21:15:04.147705
4678,154,48.52,True,2023-01-14 13:03:53.328565
4679,4908,15.54,True,2022-03-04 01:01:30.076272
4680,2313,7.69,True,2022-01-29 11:00:19.378911
4681,3244,46.92,True,2022-04-02 02:38:57.792635
4682,1880,45.01,True,2022-12-20 13:28:35.539262
4683,2024,47.74,True,2023-03-12 20:54:59.489519
4684,1319,17.18,True,2022-07-10 00:09:27.771213
4685,4737,8.39,True,2022-03-17 00:19:22.729081
4686,343,18.19,True,2022-03-14 00:47:42.786627
4687,862,8.18,False,2023-04-05 09:12:12.318141
4688,4717,6.97,True,2022-05-25 18:59:34.366176
4689,457,10.71,True,2022-12-07 11:49:35.217605
4690,2897,15.09,True,2023-05-14 17:38:48.881176
4691,4665,45.47,True,2023-02-10 17:08:42.291397
4692,3772,11.01,True,2023-05-22 10:40:33.660658
4693,1429,31.49,True,2022-07-02 07:50:05.818903
4694,3150,19.91,True,2023-01-09 12:56:52.978119
4695,3812,49.69,True,2022-01-13 21:22:23.707227
4696,3263,37.13,True,2022-11-30 05:05:41.513041
4697,1101,45.8,True,2022-11-24 06:13:03.732072
4698,4146,44.58,True,2022-09-20 16:25:28.084565
4699,857,26.16,True,2022-09-18 21:45:45.715801
4700,1541,16.8,True,2022-11-03 02:23:41.136725
4701,1436,17.31,True,2022-03-05 04:04:40.931291
4702,2323,14.98,True,2022-09-15 18:21:31.812903
4703,2428,7.35,True,2022-02-14 19:18:27.982588
4704,825,47.12,True,2023-05-11 07:31:57.460720
4705,1193,28.57,True,2022-03-21 06:56:30.464741
4706,2372,26.01,False,2022-11-22 06:10:22.924241
4707,938,39.63,True,2023-04-05 18:49:43.639072
4708,3313,22.92,True,2022-05-01 06:28:00.948381
4709,4287,8.82,True,2022-10-25 19:26:39.373668
4710,1647,38.34,True,2022-03-29 12:03:48.412997
4711,1855,45.38,False,2022-01-19 01:32:15.727434
4712,4530,6.93,True,2022-10-01 22:40:41.494350
4713,620,6.45,True,2022-10-25 05:44:39.153485
4714,4122,33.5,True,2022-01-09 14:35:54.627338
4715,3320,28.38,True,2023-03-28 23:04:53.076243
4716,64,42.65,True,2023-02-21 08:00:45.137853
4717,3317,28.44,True,2022-02-26 11:31:04.819801
4718,2519,12.99,True,2022-08-30 22:29:52.772993
4719,434,45.28,True,2023-01-16 06:59:40.436003
4720,878,23.16,True,2022-07-26 17:45:46.445059
4721,4929,23.29,True,2022-02-27 09:01:51.049031
4722,830,45.82,True,2022-02-01 20:27:54.135104
4723,2714,10.62,True,2023-05-02 15:22:46.336943
4724,2914,18.39,True,2022-02-25 18:51:17.258560
4725,2722,23.12,True,2022-10-25 19:10:11.189551
4726,1786,21.21,True,2022-10-17 00:42:52.341609
4727,2523,31.15,True,2022-12-28 04:18:23.602683
4728,2073,8.12,True,2022-11-24 07:57:09.924790
4729,4062,6.9,True,2023-05-02 04:29:58.134916
4730,1955,43.68,True,2023-04-27 16:45:11.319005
4731,1963,45.54,True,2022-03-17 02:22:56.775592
4732,1091,41.16,True,2023-01-24 05:52:28.881931
4733,4178,10.06,True,2023-01-24 23:46:25.635092
4734,2982,15.03,True,2022-07-20 05:58:30.230722
4735,3688,48.17,True,2023-04-14 03:42:43.153557
4736,3875,25.45,True,2023-04-11 12:25:46.100574
4737,4329,36.75,True,2023-04-19 15:00:00.877902
4738,2582,7.86,True,2022-04-25 03:39:24.106677
4739,2186,30.63,True,2022-06-01 08:43:42.262707
4740,3528,46.12,True,2022-02-03 13:11:24.311745
4741,1297,12.12,True,2022-08-24 23:59:53.942563
4742,1988,21.06,True,2022-01-07 14:23:32.602882
4743,4640,5.85,True,2022-02-26 19:30:23.436723
4744,816,44.85,True,2022-10-21 20:42:21.016156
4745,1865,35.44,True,2022-03-31 12:36:59.021353
4746,4898,33.42,False,2022-09-11 19:26:57.771623
4747,4824,12.08,True,2022-03-03 17:46:04.045146
4748,4960,30.42,True,2022-12-09 10:18:09.711060
4749,3742,5.06,True,2023-02-05 02:21:21.419978
4750,1980,49.32,True,2022-10-28 20:53:27.837618
4751,1152,25.89,True,2023-04-06 09:04:04.722615
4752,3748,45.47,True,2022-10-14 17:11:10.069138
4753,4426,41.04,True,2022-05-18 02:45:58.735076
4754,4950,42.17,True,2022-01-02 06:06:53.065819
4755,4272,13.68,True,2022-06-15 17:00:28.632693
4756,652,36.93,True,2022-03-18 10:45:45.472298
4757,1937,18.34,True,2022-10-08 08:31:50.768933
4758,4860,49.16,True,2023-03-18 21:31:58.970828
4759,991,35.76,True,2022-03-09 09:55:33.970693
4760,4515,15.61,True,2023-02-19 22:29:22.834170
4761,214,29.0,True,2023-04-17 03:16:57.691047
4762,1521,43.12,True,2022-11-05 17:47:50.805779
4763,2151,14.34,True,2022-08-22 18:35:33.418123
4764,3791,12.91,True,2022-08-25 06:12:00.814287
4765,1725,20.89,True,2022-10-21 18:08:06.697202
4766,3570,5.29,True,2022-04-01 07:20:22.925871
4767,4606,20.18,True,2022-04-04 07:32:58.506881
4768,4249,43.48,True,2023-04-17 13:53:02.285468
4769,3061,40.92,True,2022-08-06 02:53:57.542819
4770,1465,15.69,False,2022-11-15 20:57:48.541750
4771,4196,5.44,True,2022-11-03 21:33:20.441470
4772,1266,25.07,True,2023-05-22 05:26:54.798543
4773,3812,5.88,True,2022-03-10 05:45:08.244587
4774,2994,47.87,True,2022-12-13 14:19:55.043171
4775,1420,10.19,True,2023-01-04 16:36:31.939656
4776,2886,19.38,True,2022-06-16 04:27:22.747986
4777,455,47.32,True,2022-07-15 10:40:16.915639
4778,2544,31.87,True,2022-11-02 15:34:58.116103
4779,683,8.4,True,2022-12-30 09:54:42.335483
4780,1977,13.45,True,2022-11-12 20:31:38.288328
4781,4544,23.78,True,2023-01-30 07:02:50.353864
4782,364,12.76,True,2022-01-06 12:43:09.023336
4783,1482,23.02,True,2022-07-23 02:59:22.260434
4784,2570,23.32,True,2022-10-01 21:50:53.571073
4785,2964,42.47,True,2022-05-10 13:17:07.443043
4786,200,12.23,True,2023-04-24 18:47:35.013946
4787,705,49.41,True,2022-04-20 05:45:07.968704
4788,1232,36.99,True,2022-08-18 15:45:32.568949
4789,2532,38.62,True,2022-08-31 14:13:48.403591
4790,3335,43.76,True,2022-07-25 22:15:00.184386
4791,3609,43.56,False,2023-04-09 03:42:51.721755
4792,2299,26.45,True,2023-03-28 03:16:24.252055
4793,2491,23.57,True,2022-09-08 05:40:01.070905
4794,3144,30.92,True,2022-09-24 10:30:53.559249
4795,4059,34.87,True,2022-03-16 06:34:30.144320
4796,2329,10.69,True,2023-02-24 16:50:08.647766
4797,1707,24.63,True,2022-01-04 14:08:15.008511
4798,195,44.3,True,2022-01-02 15:19:10.482542
4799,4865,24.36,True,2022-07-25 12:08:13.148980
4800,4867,6.66,True,2023-01-31 04:35:16.988591
4801,3516,49.67,True,2022-01-22 08:10:12.632199
4802,493,10.75,False,2022-04-10 00:24:58.780568
4803,4898,41.47,True,2022-05-23 10:13:35.462504
4804,2186,44.98,True,2022-08-09 01:32:22.846487
4805,97,35.9,True,2022-03-06 13:15:25.975716
4806,3918,21.24,True,2022-12-15 11:49:07.911337
4807,2245,7.69,True,2022-04-18 16:27:11.201771
4808,784,18.2,False,2022-12-28 23:58:42.558950
4809,2763,45.47,True,2022-08-30 20:22:11.876970
4810,2586,41.33,False,2023-05-10 08:42:28.466308
4811,4299,48.57,True,2023-01-25 13:49:52.326301
4812,1195,47.1,True,2022-12-03 11:55:49.367287
4813,3010,47.73,True,2023-03-06 06:51:08.222708
4814,3676,34.43,True,2022-11-06 15:17:04.312195
4815,1951,10.71,True,2022-08-28 19:21:37.396489
4816,4919,34.4,True,2022-10-17 07:01:56.703743
4817,2702,32.98,True,2022-01-13 09:49:07.150473
4818,3753,8.23,False,2022-02-04 22:07:03.317786
4819,24,45.79,True,2023-05-24 13:01:03.928006
4820,1178,44.86,True,2023-04-30 05:53:59.406229
4821,2375,6.92,True,2022-01-31 12:38:48.454824
4822,4097,7.81,True,2022-02-15 08:07:04.519218
4823,3242,41.12,True,2022-08-23 07:04:00.189940
4824,649,44.21,True,2023-04-19 13:12:43.868075
4825,1174,33.13,True,2023-04-17 23:49:22.845390
4826,4751,16.18,True,2022-10-25 09:16:38.699355
4827,1012,15.73,True,2022-01-01 18:04:39.117671
4828,49,49.62,True,2022-03-08 23:37:27.043143
4829,2637,36.4,True,2022-06-30 06:36:25.436942
4830,3482,10.7,True,2022-05-03 15:15:59.177055
4831,3135,12.68,True,2022-05-28 03:03:47.821477
4832,776,45.56,True,2022-07-21 05:32:16.289558
4833,1497,20.12,True,2022-10-20 03:26:45.264953
4834,1884,48.95,True,2022-11-01 18:41:37.700973
4835,75,18.84,True,2022-05-31 08:58:48.961797
4836,4959,29.85,True,2022-05-18 09:48:09.458252
4837,4945,46.63,True,2023-02-02 05:19:12.187546
4838,4345,26.76,True,2022-01-29 11:13:05.413013
4839,4301,15.84,True,2022-01-10 22:47:18.780658
4840,3815,15.01,True,2022-06-01 07:40:58.179419
4841,1013,21.23,True,2022-12-16 10:50:03.359225
4842,3715,7.21,True,2022-12-10 21:30:54.610811
4843,51,38.99,True,2022-10-13 09:01:52.552285
4844,4469,16.96,True,2022-09-19 21:14:41.162405
4845,4814,16.04,True,2022-04-25 01:11:36.887646
4846,3211,16.49,True,2023-05-17 03:36:05.049570
4847,2100,34.41,True,2023-03-04 05:09:43.641737
4848,4183,13.59,False,2022-07-13 14:42:57.122790
4849,1302,41.99,True,2022-02-26 06:04:43.183101
4850,3517,30.84,True,2022-09-28 00:08:32.063997
4851,3549,48.84,True,2023-01-22 15:05:38.389014
4852,4427,35.97,True,2023-04-07 13:28:02.205922
4853,2007,7.85,True,2022-01-03 19:51:02.896730
4854,4273,28.97,True,2022-06-03 09:11:02.648838
4855,1388,22.27,True,2022-05-05 19:51:28.655256
4856,451,31.29,True,2022-12-21 14:05:13.371392
4857,4713,48.98,True,2022-02-04 14:51:27.659220
4858,1224,38.86,True,2023-03-15 21:57:20.159568
4859,2438,31.28,True,2022-06-04 13:03:31.744175
4860,1007,17.62,True,2022-07-19 09:13:44.992058
4861,981,26.39,True,2022-02-11 10:57:42.100482
4862,4455,48.25,True,2022-01-24 17:56:17.524681
4863,942,29.78,True,2022-10-12 08:47:24.859673
4864,1586,31.13,True,2023-04-18 19:43:28.631587
4865,1352,12.13,True,2022-01-17 00:07:41.178422
4866,227,35.05,True,2023-01-04 13:05:09.435618
4867,4401,15.32,True,2022-09-01 08:48:10.550408
4868,2252,14.92,True,2022-01-22 19:22:37.648785
4869,3152,12.1,True,2023-05-09 23:10:18.873838
4870,4011,29.18,True,2022-06-20 22:55:17.991915
4871,123,38.16,True,2023-05-02 18:43:55.564834
4872,1236,25.97,True,2022-11-07 15:29:41.013074
4873,3012,38.78,False,2023-03-11 22:59:31.609411
4874,773,33.53,True,2023-02-14 10:13:50.083592
4875,2266,7.19,False,2022-12-12 15:02:18.333264
4876,3538,40.4,True,2022-01-07 03:42:47.793238
4877,3356,11.42,True,2023-03-26 17:16:23.018091
4878,3448,22.89,True,2023-01-20 04:37:45.875641
4879,3802,17.93,True,2023-04-06 17:05:47.194717
4880,2713,5.42,True,2022-05-27 23:40:05.615879
4881,272,19.02,True,2023-02-25 10:19:37.042984
4882,1704,21.39,True,2022-07-31 08:42:27.627989
4883,556,15.4,True,2022-09-01 04:28:50.525767
4884,3180,18.11,True,2023-05-27 17:50:33.567512
4885,345,48.36,True,2023-01-13 05:11:47.252726
4886,1485,47.55,True,2022-11-12 14:05:19.583449
4887,1418,30.99,False,2022-06-15 09:16:28.138138
4888,4385,5.77,True,2022-03-05 10:02:33.382924
4889,2690,10.38,False,2023-02-27 11:35:30.059031
4890,3114,17.28,True,2022-10-11 18:22:38.664080
4891,1167,31.12,True,2022-07-25 04:52:31.447716
4892,2604,32.5,True,2023-05-21 19:27:30.765895
4893,3215,18.42,True,2022-08-12 17:13:03.676523
4894,3110,8.16,True,2023-05-08 20:51:33.892025
4895,3402,38.29,True,2022-02-22 07:58:28.922504
4896,4349,29.64,False,2022-05-24 02:46:50.714825
4897,916,34.1,False,2022-02-07 10:35:24.488611
4898,54,45.36,True,2022-02-18 20:49:11.576591
4899,1897,10.77,True,2022-06-02 19:49:25.931302
4900,3988,49.61,True,2022-01-12 17:48:52.696742
4901,3692,18.47,True,2023-05-23 10:32:34.471725
4902,2137,49.32,True,2022-01-10 19:54:57.793466
4903,3780,18.01,True,2022-09-27 07:01:29.117677
4904,2174,31.51,True,2022-02-13 17:08:14.618020
4905,489,47.33,True,2023-01-30 11:46:22.401790
4906,3404,45.35,True,2023-02-12 23:04:49.100991
4907,2583,32.28,True,2022-08-12 04:57:28.655462
4908,4905,18.1,True,2023-05-20 10:37:09.869053
4909,1405,44.45,True,2023-03-07 14:18:02.608298
4910,953,40.29,True,2022-12-22 09:50:01.098803
4911,553,28.56,True,2022-09-21 09:13:29.288157
4912,381,35.39,True,2022-05-12 22:24:18.337743
4913,1988,35.86,True,2023-03-21 14:22:09.376912
4914,783,40.56,True,2023-02-28 23:09:21.304243
4915,1518,29.7,True,2022-09-28 18:37:13.371844
4916,3025,47.97,True,2022-05-20 16:45:06.946742
4917,1643,5.25,True,2023-02-14 01:37:05.847732
4918,4942,30.35,True,2023-03-25 06:44:44.034602
4919,3950,26.18,True,2023-02-17 16:16:50.181124
4920,2018,28.68,True,2022-08-10 05:48:25.023049
4921,3360,49.07,True,2023-03-24 10:52:33.428270
4922,813,35.04,True,2022-07-10 04:33:33.067601
4923,1624,40.88,True,2022-05-29 19:58:43.488116
4924,2979,32.94,True,2022-02-23 12:25:56.498537
4925,395,37.43,True,2022-07-25 15:35:24.009571
4926,3949,30.0,True,2022-05-24 00:12:36.827442
4927,1628,32.18,True,2022-09-03 06:53:55.957663
4928,3265,40.77,True,2022-12-14 07:34:00.039067
4929,2076,47.96,True,2022-04-27 00:40:22.289131
4930,270,32.19,True,2023-03-31 00:08:53.583908
4931,3475,30.75,True,2023-01-24 01:29:49.617403
4932,671,8.1,True,2022-10-31 00:14:12.135087
4933,676,33.44,True,2022-07-21 01:59:14.846591
4934,1041,34.85,False,2023-05-30 23:52:28.734950
4935,225,34.26,True,2023-04-16 11:43:03.609196
4936,1963,27.37,True,2022-09-20 17:45:53.077917
4937,2325,27.27,True,2022-12-22 18:52:42.470569
4938,3869,7.96,True,2022-07-18 19:20:25.336051
4939,2650,41.85,True,2022-10-21 05:51:34.623679
4940,774,47.58,True,2022-12-29 00:51:51.319118
4941,666,27.35,True,2022-07-08 07:53:15.490906
4942,2603,38.68,True,2022-08-22 14:33:12.620694
4943,1824,9.01,True,2022-03-25 17:41:15.860915
4944,820,6.58,True,2023-05-19 07:23:11.876161
4945,3309,17.67,True,2022-11-18 00:19:39.557072
4946,4611,32.14,True,2022-11-15 13:53:52.275614
4947,3509,17.39,True,2022-12-14 08:29:43.848799
4948,2929,29.37,True,2022-08-13 01:08:04.394436
4949,4222,26.57,True,2022-03-05 11:31:10.571581
4950,1136,5.26,True,2023-02-27 20:55:34.751369
4951,133,5.06,True,2022-08-10 11:22:34.877251
4952,2512,10.3,False,2023-05-18 04:24:48.269742
4953,860,7.56,True,2022-12-28 02:04:42.121581
4954,1930,6.55,False,2022-08-20 00:40:57.819315
4955,1603,31.91,True,2022-01-01 08:58:44.903635
4956,572,10.06,False,2023-04-07 01:19:51.255635
4957,4396,33.17,True,2022-05-14 02:11:46.192023
4958,2009,33.83,True,2022-03-12 02:41:52.010772
4959,3479,23.05,True,2022-08-01 21:29:36.895622
4960,3952,26.47,True,2023-05-22 04:01:31.745335
4961,2485,38.67,True,2022-02-22 10:29:34.197505
4962,2215,35.44,True,2023-03-06 15:05:25.893994
4963,367,24.68,True,2023-01-13 00:26:04.177598
4964,3202,25.51,True,2022-09-23 06:13:12.399866
4965,4244,31.88,True,2022-12-29 20:59:45.972386
4966,3243,15.97,True,2023-04-19 21:56:38.112550
4967,462,21.58,True,2022-11-23 15:16:00.954669
4968,804,28.51,True,2023-05-05 13:13:35.376156
4969,2249,49.81,True,2023-05-02 12:10:13.105179
4970,1450,20.22,True,2022-06-01 04:11:03.096043
4971,3576,25.41,True,2023-01-01 21:13:17.201542
4972,1671,19.08,True,2023-04-11 10:16:44.333661
4973,4372,10.33,True,2023-05-17 13:59:01.255523
4974,1942,34.34,True,2022-03-28 14:09:19.175810
4975,4029,37.46,True,2023-02-15 11:10:28.777329
4976,2718,22.71,True,2022-07-12 07:18:21.874495
4977,294,16.21,True,2022-03-12 21:10:36.708897
4978,2769,46.71,True,2023-02-16 06:49:29.594555
4979,2981,17.68,False,2023-05-06 23:05:24.890755
4980,2656,18.25,True,2022-01-07 23:52:31.351673
4981,4182,47.85,True,2022-05-27 08:15:03.297355
4982,2739,17.49,True,2022-09-04 00:25:57.016500
4983,399,14.04,True,2022-12-20 05:25:36.256273
4984,2577,19.65,True,2022-05-19 16:36:47.646202
4985,1990,32.46,False,2022-08-29 05:43:52.289506
4986,1089,30.88,True,2023-03-06 18:12:12.385990
4987,3507,45.04,True,2022-04-03 17:26:50.768681
4988,1301,29.68,False,2023-05-12 21:08:59.543488
4989,2310,33.52,True,2023-01-31 00:38:06.513757
4990,1780,8.28,True,2022-05-17 21:46:22.074033
4991,4259,18.16,True,2023-02-01 18:16:39.238887
4992,488,7.28,True,2022-04-27 08:26:11.227664
4993,3867,33.38,True,2022-11-02 17:02:14.906372
4994,4782,8.45,True,2022-09-18 11:05:28.045461
4995,953,34.66,True,2022-02-13 03:08:37.082518
4996,1221,23.97,True,2022-01-22 02:32:47.568013
4997,2137,26.38,True,2022-09-26 08:47:10.935961
4998,3889,28.92,True,2022-12-14 01:54:35.915831
4999,1141,33.42,False,2022-09-19 20:25:08.156018
5000,3369,23.71,True,2023-03-12 22:55:24.400918
5001,1717,26.19,True,2022-02-05 21:51:22.264627
5002,1526,26.13,True,2022-11-11 16:20:04.084408
5003,3702,25.13,True,2023-01-11 03:33:35.749947
5004,4084,18.49,False,2022-06-19 20:12:13.334610
5005,1071,23.62,False,2022-12-07 18:47:37.410014
5006,181,9.66,True,2022-12-23 01:42:25.219603
5007,4727,7.52,True,2022-01-04 03:23:40.444652
5008,4064,13.31,True,2022-02-23 09:57:34.190325
5009,21,49.02,True,2023-01-22 20:02:33.887607
5010,3804,6.06,True,2022-09-28 04:42:33.663038
5011,2426,37.91,True,2022-12-27 00:24:13.925476
5012,2892,22.94,True,2022-11-05 16:06:45.534806
5013,44,26.37,True,2022-12-27 03:55:57.468621
5014,2868,33.41,True,2022-09-13 08:24:19.120056
5015,1817,17.01,True,2022-04-26 23:17:49.045649
5016,2873,30.86,True,2022-03-08 09:32:12.549045
5017,4290,44.02,True,2022-04-02 17:46:59.341283
5018,2174,37.74,True,2022-01-16 21:59:44.037045
5019,3994,46.44,True,2023-05-26 06:35:04.149538
5020,4765,19.54,True,2023-01-30 22:33:31.881967
5021,1104,32.14,True,2022-03-10 21:18:54.246646
5022,2845,7.74,True,2022-05-27 09:04:00.225392
5023,1142,37.64,False,2023-02-16 15:18:19.563614
5024,3482,6.39,True,2022-09-16 09:02:16.228967
5025,4360,22.29,True,2022-09-30 13:39:43.705879
5026,4470,13.78,True,2022-08-29 19:15:23.466610
5027,2848,36.95,True,2022-08-17 14:53:14.321368
5028,4996,11.82,False,2022-03-18 02:59:58.592364
5029,3008,10.09,True,2023-05-23 01:44:50.098967
5030,329,34.33,True,2022-08-23 19:42:41.990365
5031,882,39.38,True,2022-04-12 08:38:39.871414
5032,3541,43.03,True,2022-12-08 03:34:15.468679
5033,4787,32.92,True,2023-05-15 17:35:59.790125
5034,3560,36.79,True,2022-03-07 19:12:56.406202
5035,36,12.25,True,2022-08-23 20:13:23.413098
5036,2473,6.54,True,2022-03-27 12:14:18.401685
5037,1311,29.7,False,2022-10-25 14:54:28.873053
5038,4850,31.97,True,2022-02-09 18:02:05.695535
5039,2060,10.85,True,2022-12-12 19:59:12.126849
5040,1788,19.32,False,2022-07-17 20:45:38.794115
5041,3030,39.08,True,2022-01-16 02:23:18.721638
5042,4615,37.52,True,2022-03-30 17:50:33.798523
5043,4226,13.84,True,2022-08-05 12:38:33.518251
5044,1720,22.55,True,2022-08-22 23:46:08.551296
5045,216,19.94,True,2022-02-24 23:01:59.795910
5046,555,38.73,True,2023-03-11 04:08:07.960414
5047,1754,18.28,True,2022-05-11 14:41:09.696527
5048,3054,33.38,True,2022-04-25 18:56:27.052549
5049,4513,7.16,True,2022-12-05 22:58:08.707726
5050,3116,49.03,True,2022-05-30 06:11:32.703510
5051,3237,33.69,True,2023-04-13 02:46:01.587448
5052,4059,6.3,True,2022-05-20 20:22:36.480577
5053,4686,49.22,True,2022-10-10 09:32:40.047970
5054,739,29.8,True,2022-01-01 23:36:03.741503
5055,4617,46.55,True,2022-06-05 13:51:25.213313
5056,2816,19.19,True,2022-02-13 22:14:11.992858
5057,1410,41.02,True,2023-05-01 06:02:35.010760
5058,630,9.44,True,2022-08-10 12:48:21.536290
5059,4697,24.35,True,2022-04-24 15:31:59.561948
5060,2330,37.74,False,2023-02-02 00:37:36.365212
5061,1067,12.1,True,2023-03-18 21:31:40.422891
5062,2470,27.1,True,2023-04-25 06:47:56.985353
5063,2860,47.06,True,2022-02-19 05:57:50.683718
5064,4118,19.08,False,2022-03-22 10:38:45.507316
5065,2107,40.38,True,2023-04-11 14:16:32.451135
5066,3934,45.92,True,2022-04-14 23:02:15.825013
5067,1441,11.98,True,2022-04-28 20:08:26.855282
5068,660,48.67,True,2022-10-04 19:04:54.186558
5069,4054,36.32,True,2022-10-31 03:33:39.953114
5070,1030,40.13,True,2023-01-12 08:37:10.788981
5071,482,12.78,True,2023-03-22 04:38:51.227139
5072,3087,38.33,True,2022-04-07 05:56:46.526156
5073,3171,43.93,True,2023-04-23 19:45:30.157218
5074,3696,12.78,True,2022-03-29 11:09:07.707179
5075,1806,29.03,True,2023-03-23 13:42:46.994384
5076,141,35.26,False,2022-06-25 17:28:39.213240
5077,872,16.92,False,2022-02-21 19:09:36.898553
5078,4383,11.1,True,2022-10-15 12:01:51.493079
5079,105,46.84,True,2022-02-15 13:55:51.187782
5080,2650,6.31,True,2022-06-06 15:58:11.773496
5081,2543,12.2,True,2022-09-19 10:23:35.757650
5082,1850,23.98,False,2023-04-26 13:32:36.889645
5083,4003,12.6,True,2022-03-20 22:21:36.122756
5084,3575,6.3,True,2023-01-19 09:57:08.326559
5085,531,30.52,True,2022-04-27 11:59:45.226577
5086,1463,22.82,True,2023-02-14 16:02:15.340535
5087,1226,31.21,True,2023-01-03 02:16:08.608101
5088,3130,45.41,True,2023-01-18 00:43:31.427070
5089,3931,46.07,True,2022-07-14 08:51:27.526453
5090,567,18.95,True,2022-06-10 11:47:45.590896
5091,4780,41.88,True,2022-02-27 20:40:07.627743
5092,3870,23.48,False,2022-01-09 23:05:52.119853
5093,3166,11.71,True,2022-12-30 23:03:11.407927
5094,2272,49.34,True,2022-10-12 22:09:19.741331
5095,3778,33.46,True,2022-07-15 01:47:17.836454
5096,3337,20.64,False,2023-02-27 11:32:39.164396
5097,2740,41.85,True,2023-01-15 10:16:12.818131
5098,2133,27.77,True,2022-09-04 22:15:15.427196
5099,1489,34.98,True,2022-11-25 00:15:14.007797
5100,4565,26.5,True,2022-07-28 16:32:38.897347
5101,544,39.96,True,2022-12-17 22:45:47.957875
5102,1543,42.28,False,2022-04-03 07:34:41.130472
5103,1696,39.67,False,2022-12-24 13:18:48.591452
5104,2129,17.33,True,2022-04-09 13:56:11.320724
5105,2637,49.05,True,2022-12-02 09:18:59.024682
5106,268,24.1,True,2023-02-22 01:41:00.200600
5107,1169,45.76,True,2022-02-08 00:46:58.982981
5108,3834,32.37,True,2022-10-30 18:11:55.149982
5109,4854,23.44,True,2023-05-03 16:13:09.519173
5110,4335,8.47,True,2022-08-16 04:59:34.964641
5111,2164,12.22,True,2023-02-09 20:14:59.317941
5112,1951,28.62,True,2022-06-28 11:38:19.361574
5113,1010,39.98,True,2022-03-12 21:09:00.731670
5114,4944,15.23,True,2022-08-18 23:16:26.608297
5115,3082,14.19,True,2023-04-19 16:15:24.129476
5116,3618,25.23,True,2022-02-20 21:50:35.181850
5117,1191,31.61,True,2022-07-28 11:38:35.541483
5118,523,35.31,True,2022-08-11 05:56:16.286966
5119,2989,30.43,True,2022-12-28 05:45:39.152019
5120,3685,47.24,True,2022-02-02 05:31:04.461715
5121,1057,22.6,True,2022-09-10 23:06:08.779386
5122,4871,10.06,False,2022-02-02 16:10:48.735271
5123,267,5.71,True,2022-07-23 21:24:50.808433
5124,881,23.11,True,2022-03-17 07:09:56.818348
5125,2505,7.5,True,2023-01-13 13:32:17.878450
5126,2967,15.74,True,2023-05-25 03:38:49.986973
5127,2530,35.95,False,2022-06-17 09:21:42.259050
5128,2729,40.11,True,2022-09-15 07:58:50.216384
5129,105,6.8,True,2022-10-17 11:18:20.576198
5130,1416,13.38,True,2023-01-24 13:27:00.451419
5131,844,11.1,True,2022-11-20 04:34:56.482459
5132,2437,11.5,True,2022-09-04 10:44:08.148724
5133,220,26.2,True,2023-01-17 08:16:51.924146
5134,2808,16.58,True,2022-04-20 01:41:12.954621
5135,3962,10.02,True,2022-08-20 00:35:32.534111
5136,4546,22.88,False,2022-04-24 04:06:57.145144
5137,2495,22.88,True,2023-02-01 01:36:50.337991
5138,194,36.05,True,2022-12-18 09:36:47.525067
5139,522,27.38,True,2022-03-27 08:10:17.077115
5140,221,11.93,True,2022-02-06 10:49:49.795972
5141,2080,39.25,True,2023-02-08 08:16:10.607481
5142,3955,47.15,True,2022-06-12 06:15:27.007118
