order_item_id,order_id,item_id,quantity,item_price
51486,20697,4420,3,24.08
51487,20698,4520,3,17.0
51488,20698,4705,1,7.0
51489,20698,1739,2,31.29
51490,20699,1391,2,36.82
51491,20700,976,1,10.85
51492,20701,2006,1,26.41
51493,20701,1034,3,16.73
51494,20702,2023,3,28.63
51495,20703,4914,1,32.74
51496,20704,1349,1,9.43
51497,20705,1068,2,16.9
51498,20706,4491,3,11.95
51499,20707,2213,2,40.99
51500,20707,4082,2,39.42
51501,20708,3977,1,44.98
51502,20708,1507,3,17.38
51503,20708,233,2,29.81
51504,20708,4881,1,16.57
51505,20709,3128,3,41.78
51506,20709,4378,3,49.08
51507,20709,4552,3,40.36
51508,20710,2124,3,41.56
51509,20710,4020,2,29.54
51510,20711,1156,3,49.67
51511,20711,938,2,26.68
51512,20712,2782,2,20.9
51513,20712,2676,1,8.79
51514,20712,4856,3,12.9
51515,20713,318,1,41.7
51516,20713,2547,3,27.87
51517,20714,505,1,10.14
51518,20715,2610,3,39.39
51519,20715,3460,1,24.5
51520,20716,1593,1,42.18
51521,20716,3791,2,43.97
51522,20716,3892,2,24.16
51523,20716,3596,1,36.74
51524,20717,1140,2,5.76
51525,20717,582,3,8.35
51526,20717,1102,1,29.59
51527,20718,511,1,23.83
51528,20719,3948,1,19.32
51529,20719,4483,2,25.31
51530,20719,637,2,26.85
51531,20719,2532,1,46.3
51532,20719,4014,1,16.21
51533,20720,3129,2,8.62
51534,20720,2153,2,19.42
51535,20720,4848,3,22.2
51536,20720,1117,1,8.1
51537,20721,1416,1,5.32
51538,20722,2782,1,20.9
51539,20723,4339,3,20.17
51540,20723,4989,2,5.77
51541,20724,1943,3,25.75
51542,20725,3959,3,27.95
51543,20725,2837,2,15.04
51544,20725,865,3,44.55
51545,20726,216,1,33.71
51546,20726,3613,1,26.73
51547,20727,1465,1,40.42
51548,20727,3700,1,35.32
51549,20727,3359,3,16.5
51550,20728,700,2,19.03
51551,20729,432,2,23.34
51552,20729,3031,3,20.17
51553,20729,1156,1,49.67
51554,20730,4546,3,6.97
51555,20730,226,1,24.73
51556,20730,39,1,18.34
51557,20731,1789,3,41.65
51558,20732,25,1,11.54
51559,20732,3764,2,48.06
51560,20732,1916,2,31.88
51561,20732,161,2,36.46
51562,20733,1010,2,20.72
51563,20734,1689,3,19.26
51564,20734,371,2,31.27
51565,20734,4428,1,6.35
51566,20734,1382,3,34.79
51567,20735,3062,3,27.86
51568,20736,1651,2,11.09
51569,20736,216,2,33.71
51570,20736,2266,2,14.54
51571,20736,363,3,38.89
51572,20737,915,1,9.42
51573,20737,2396,1,33.19
51574,20738,308,3,5.58
51575,20738,1772,3,27.88
51576,20739,2385,2,34.31
51577,20740,3603,1,17.83
51578,20740,4522,2,9.18
51579,20741,2669,2,49.55
51580,20741,1465,3,40.42
51581,20741,2972,1,27.95
51582,20741,2240,3,38.93
51583,20741,3475,3,30.3
51584,20742,712,3,21.78
51585,20743,23,2,42.5
51586,20743,3864,1,9.35
51587,20743,647,3,39.01
51588,20743,3590,1,41.03
51589,20744,1272,1,45.58
51590,20744,2799,1,46.02
51591,20744,4445,3,17.44
51592,20745,3891,3,5.91
51593,20745,2557,1,11.27
51594,20746,4970,2,46.57
51595,20746,3979,3,18.31
51596,20746,4914,3,32.74
51597,20746,225,2,43.84
51598,20747,4432,2,45.54
51599,20748,1698,3,6.15
51600,20749,4666,3,44.58
51601,20749,4966,1,32.51
51602,20750,1483,1,46.5
51603,20750,748,2,46.74
51604,20751,2240,3,38.93
51605,20751,1831,1,28.94
51606,20751,1710,3,5.84
51607,20751,639,1,37.97
51608,20751,4296,3,15.65
51609,20751,652,2,23.92
51610,20752,196,1,32.92
51611,20752,2066,2,29.97
51612,20752,1027,1,33.11
51613,20752,1989,1,38.69
51614,20752,954,1,46.07
51615,20752,4496,3,30.51
51616,20753,220,3,6.94
51617,20753,3072,2,35.51
51618,20753,356,3,36.95
51619,20753,3551,1,10.29
51620,20753,3505,3,37.33
51621,20753,1245,3,26.13
51622,20754,808,1,34.2
51623,20755,2420,2,8.38
51624,20755,2825,1,18.96
51625,20756,2900,2,26.52
51626,20756,2905,2,19.91
51627,20757,3827,3,46.09
51628,20758,1352,2,20.78
51629,20758,38,1,28.52
51630,20758,2472,3,12.72
51631,20758,4059,3,5.2
51632,20759,4908,1,34.4
51633,20759,4614,1,43.9
51634,20759,1971,3,28.09
51635,20760,4456,1,20.93
51636,20760,2216,3,35.63
51637,20760,664,3,48.34
51638,20761,184,2,11.01
51639,20762,4451,2,25.32
51640,20762,4206,3,16.92
51641,20763,2176,2,21.33
51642,20764,1958,1,49.12
51643,20765,4679,2,23.24
51644,20765,17,2,11.07
51645,20766,3085,1,34.47
51646,20766,4767,1,37.6
51647,20766,2530,3,36.21
51648,20766,2008,1,20.31
51649,20767,1210,1,18.67
51650,20768,1080,2,46.99
51651,20768,4076,1,32.92
51652,20769,3089,3,27.78
51653,20769,4562,3,31.21
51654,20770,3765,1,10.56
51655,20771,3114,2,29.45
51656,20771,2840,1,9.18
51657,20771,610,2,44.84
51658,20772,1068,1,16.9
51659,20772,3354,2,16.16
51660,20773,4585,2,41.48
51661,20773,4693,3,5.92
51662,20773,2851,2,20.96
51663,20773,1820,1,31.08
51664,20774,106,1,22.77
51665,20774,2737,1,9.59
51666,20774,496,2,23.31
51667,20774,4293,2,6.3
51668,20774,1296,2,9.01
51669,20775,4542,2,47.55
51670,20775,2016,3,30.83
51671,20776,4503,1,10.77
51672,20776,4035,2,48.19
51673,20777,1412,2,38.75
51674,20778,886,2,8.77
51675,20778,1578,3,29.41
51676,20778,4774,1,17.36
51677,20779,4180,2,47.08
51678,20780,4465,1,32.45
51679,20780,4724,3,16.09
51680,20780,971,1,24.69
51681,20780,294,2,26.08
51682,20780,408,1,37.48
51683,20781,3444,1,12.44
51684,20781,832,1,25.99
51685,20781,4012,2,27.74
51686,20782,4413,3,47.45
51687,20783,3806,3,49.32
51688,20783,2933,1,7.4
51689,20783,3747,1,26.15
51690,20784,1802,1,20.0
51691,20785,3638,3,25.46
51692,20785,2962,3,33.68
51693,20786,1980,2,18.55
51694,20786,2657,3,36.7
51695,20787,2775,3,10.96
51696,20788,1736,3,35.12
51697,20789,3437,3,12.75
51698,20790,828,1,14.33
51699,20790,4681,1,37.22
51700,20790,1539,1,45.09
51701,20791,1240,3,45.47
51702,20792,3794,1,23.46
51703,20793,2285,3,34.27
51704,20793,4523,2,6.94
51705,20793,4370,3,46.21
51706,20794,3510,2,27.11
51707,20795,579,1,25.33
51708,20796,666,1,49.37
51709,20796,3048,1,49.83
51710,20797,1927,1,43.99
51711,20798,4558,2,47.17
51712,20798,4524,3,42.05
51713,20798,4766,1,26.13
51714,20799,888,1,41.65
51715,20799,2961,3,48.58
51716,20799,3013,3,14.85
51717,20800,751,3,11.22
51718,20800,3135,2,42.78
51719,20801,2256,1,20.57
51720,20801,596,3,39.05
51721,20801,1901,1,25.54
51722,20802,1129,2,12.92
51723,20802,1118,1,27.02
51724,20802,540,3,16.68
51725,20803,989,3,36.78
51726,20803,4806,3,11.35
51727,20804,2516,3,23.51
51728,20804,1247,3,14.23
51729,20804,966,3,41.8
51730,20804,3210,1,12.49
51731,20804,1624,3,45.53
51732,20805,711,2,27.02
51733,20805,2257,3,48.75
51734,20806,1440,3,36.26
51735,20806,3897,2,44.21
51736,20806,628,3,30.86
51737,20806,4044,1,24.92
51738,20807,3332,3,21.28
51739,20807,1670,2,14.77
51740,20807,2081,1,45.23
51741,20808,3860,2,27.88
51742,20809,4783,2,17.29
51743,20809,16,3,13.23
51744,20809,2476,1,20.78
51745,20810,3750,3,26.86
51746,20811,2528,1,28.12
51747,20812,3551,3,10.29
51748,20813,371,2,31.27
51749,20813,1191,1,30.33
51750,20813,1701,2,24.53
51751,20814,1001,3,38.41
51752,20814,4249,3,12.16
51753,20814,1501,1,43.55
51754,20814,1528,2,6.19
51755,20814,328,3,11.46
51756,20814,4663,3,40.13
51757,20815,1885,1,28.67
51758,20815,3326,2,38.4
51759,20815,4017,2,37.53
51760,20815,418,1,23.27
51761,20815,146,2,33.22
51762,20815,3423,1,15.98
51763,20816,14,1,11.75
51764,20816,1975,2,33.35
51765,20816,2362,2,13.75
51766,20816,3898,2,7.36
51767,20817,1617,1,16.29
51768,20817,586,2,16.35
51769,20817,4441,1,17.08
51770,20818,3442,2,24.89
51771,20818,3340,2,31.13
51772,20818,2144,1,16.37
51773,20818,4683,3,19.23
51774,20818,1835,2,44.96
51775,20818,2084,3,9.14
51776,20819,3417,1,14.33
51777,20819,3789,2,6.24
51778,20820,2293,1,17.6
51779,20821,728,1,39.8
51780,20822,4907,1,9.73
51781,20822,779,1,9.26
51782,20822,1881,1,47.97
51783,20822,2585,2,42.9
51784,20822,562,3,19.65
51785,20822,573,1,28.96
51786,20822,2587,1,29.72
51787,20823,2326,3,21.87
51788,20824,1858,2,15.74
51789,20825,55,2,28.97
51790,20825,3310,2,45.6
51791,20826,1766,3,46.64
51792,20826,3794,2,23.46
51793,20826,4626,3,27.21
51794,20826,417,2,13.13
51795,20827,1507,3,17.38
51796,20828,3002,2,17.13
51797,20828,142,2,28.31
51798,20828,28,1,37.53
51799,20829,1867,3,37.66
51800,20829,3353,3,9.4
51801,20829,4519,2,44.3
51802,20829,2047,3,20.86
51803,20830,3572,3,22.07
51804,20830,4651,1,11.17
51805,20831,2605,2,39.57
51806,20832,2542,2,7.01
51807,20833,930,3,7.9
51808,20833,4256,3,25.78
51809,20834,2963,3,45.33
51810,20834,2789,1,16.33
51811,20834,3288,1,19.73
51812,20834,68,3,25.63
51813,20835,1577,3,21.69
51814,20835,411,3,19.73
51815,20836,2005,2,40.56
51816,20836,2405,1,17.43
51817,20836,3507,1,20.49
51818,20837,3655,3,18.04
51819,20837,3902,1,32.78
51820,20837,589,3,28.8
51821,20838,4581,3,25.45
51822,20839,2095,2,31.36
51823,20839,5000,3,15.69
51824,20840,1771,1,37.98
51825,20840,2407,3,14.13
51826,20840,3411,1,24.17
51827,20840,3256,3,29.27
51828,20841,1329,3,20.24
51829,20842,2707,2,16.58
51830,20842,441,1,8.0
51831,20842,1505,2,42.32
51832,20843,1675,2,19.27
51833,20843,1891,3,24.23
51834,20843,3510,1,27.11
51835,20843,1594,3,48.53
51836,20844,4651,3,11.17
51837,20844,2716,2,28.69
51838,20844,2050,3,6.68
51839,20845,751,3,11.22
51840,20845,4428,1,6.35
51841,20845,1171,3,47.63
51842,20845,3285,3,33.3
51843,20846,2972,1,27.95
51844,20846,810,3,12.98
51845,20846,1031,1,38.14
51846,20846,725,2,20.97
51847,20846,2965,2,13.96
51848,20846,457,1,9.44
51849,20847,4308,3,33.64
51850,20847,4012,2,27.74
51851,20848,4513,3,23.69
51852,20849,92,1,9.32
51853,20849,547,1,33.44
51854,20849,2574,1,40.79
51855,20849,2617,3,11.35
51856,20849,973,2,23.04
51857,20850,506,3,16.77
51858,20850,4609,3,30.55
51859,20850,4775,2,30.43
51860,20851,2040,1,12.16
51861,20851,1194,3,35.87
51862,20851,2671,3,42.54
51863,20852,3154,2,38.86
51864,20852,2788,2,48.06
51865,20852,1489,2,46.58
51866,20853,2528,3,28.12
51867,20854,2167,3,15.61
51868,20855,3048,3,49.83
51869,20855,1590,3,23.68
51870,20856,1135,1,49.22
51871,20856,3860,2,27.88
51872,20857,2573,1,8.17
51873,20857,972,3,15.94
51874,20858,2182,1,39.63
51875,20858,1279,1,5.02
51876,20859,1026,2,37.67
51877,20859,1404,3,12.7
51878,20860,58,1,49.28
51879,20861,1004,2,49.5
51880,20862,1921,3,47.07
51881,20863,988,2,31.43
51882,20864,873,3,16.52
51883,20864,3376,2,13.59
51884,20865,1739,1,31.29
51885,20865,1957,1,37.1
51886,20866,371,3,31.27
51887,20866,1330,2,33.55
51888,20866,925,2,23.95
51889,20866,4460,2,15.08
51890,20866,1596,3,37.32
51891,20867,803,1,25.96
51892,20867,3346,2,36.52
51893,20867,3039,2,17.9
51894,20867,1435,1,12.07
51895,20868,4148,2,11.13
51896,20868,3472,1,21.93
51897,20868,927,3,45.75
51898,20868,4561,1,49.95
51899,20869,2733,3,13.97
51900,20869,2900,3,26.52
51901,20870,3223,3,27.95
51902,20870,2976,1,41.36
51903,20870,2914,2,14.44
51904,20870,4271,1,29.51
51905,20870,2678,1,10.5
51906,20870,3552,2,11.42
51907,20870,1886,1,34.88
51908,20871,887,2,44.44
51909,20872,2226,1,33.44
51910,20872,2496,3,43.94
51911,20872,152,2,27.09
51912,20872,4445,2,17.44
51913,20872,4882,1,38.52
51914,20872,3093,2,18.26
51915,20872,2380,2,45.01
51916,20873,1852,3,40.6
51917,20873,4965,2,22.03
51918,20874,3249,3,31.09
51919,20874,2078,1,35.82
51920,20874,4442,2,14.09
51921,20874,2289,2,26.81
51922,20874,373,1,19.79
51923,20874,4112,3,40.68
51924,20875,3260,1,35.34
51925,20875,1524,2,48.83
51926,20876,3868,2,16.22
51927,20876,2770,3,28.59
51928,20876,2925,3,45.95
51929,20877,3176,1,41.7
51930,20877,2854,1,44.88
51931,20878,49,2,27.15
51932,20879,3977,1,44.98
51933,20879,4571,1,39.91
51934,20879,4858,1,39.44
51935,20879,2575,3,14.29
51936,20880,234,3,5.47
51937,20880,1940,2,16.6
51938,20881,4047,1,25.57
51939,20881,1717,2,17.22
51940,20882,209,2,13.57
51941,20882,518,1,26.4
51942,20883,2012,3,28.84
51943,20883,3693,1,27.19
51944,20883,1053,1,32.31
51945,20883,41,1,35.7
51946,20884,1078,3,46.54
51947,20885,550,2,14.15
51948,20885,1081,2,14.18
51949,20885,1480,1,29.95
51950,20885,2973,2,15.2
51951,20886,412,3,41.12
51952,20886,1996,2,39.26
51953,20887,3074,1,34.4
51954,20888,2361,1,20.16
51955,20889,49,1,27.15
51956,20890,2212,2,35.66
51957,20891,4846,3,47.42
51958,20892,4538,1,33.1
51959,20892,302,2,49.43
51960,20893,2397,1,37.16
51961,20893,834,2,30.05
51962,20893,1687,3,10.65
51963,20893,2417,3,41.98
51964,20893,201,2,16.5
51965,20894,1819,3,17.72
51966,20895,4775,1,30.43
51967,20895,2845,2,18.27
51968,20896,2777,2,19.49
51969,20896,4685,3,11.87
51970,20896,4600,1,31.1
51971,20897,4677,2,19.82
51972,20897,1785,3,12.02
51973,20897,1043,1,37.5
51974,20898,3828,2,41.02
51975,20898,4719,1,20.72
51976,20899,1255,2,19.18
51977,20900,758,1,6.62
51978,20901,928,3,30.96
51979,20901,1011,1,40.82
51980,20901,1161,2,45.27
51981,20901,3892,3,24.16
51982,20901,1330,1,33.55
51983,20902,3095,2,26.73
51984,20902,107,3,12.07
51985,20903,4606,2,46.59
51986,20903,4213,1,40.6
51987,20904,1300,2,15.58
51988,20905,745,2,40.63
51989,20905,2221,2,29.0
51990,20905,4913,1,33.51
51991,20906,1854,2,11.5
51992,20906,1729,3,35.9
51993,20906,2734,2,15.26
51994,20907,1788,2,48.92
51995,20907,1631,1,10.16
51996,20907,2154,2,19.88
51997,20908,1772,3,27.88
51998,20909,714,3,23.4
51999,20910,3547,1,46.64
52000,20910,4916,1,10.07
52001,20911,3036,1,29.35
52002,20911,2962,3,33.68
52003,20911,4671,2,9.14
52004,20912,2839,1,45.72
52005,20912,4653,2,23.25
52006,20912,2432,2,25.02
52007,20912,1343,3,27.06
52008,20913,686,2,15.24
52009,20913,3508,1,16.5
52010,20913,4028,3,46.33
52011,20913,236,2,9.23
52012,20914,2564,3,21.1
52013,20914,325,2,19.87
52014,20914,1581,1,15.75
52015,20914,2151,2,17.15
52016,20915,3737,3,22.87
52017,20915,1625,3,39.77
52018,20916,1847,2,30.78
52019,20916,3525,3,5.89
52020,20916,93,1,33.34
52021,20917,3790,3,40.19
52022,20917,1800,2,37.03
52023,20917,1821,2,15.02
52024,20918,2535,1,38.78
52025,20918,4910,3,48.44
52026,20919,3335,2,7.44
52027,20920,2222,3,15.05
52028,20920,4356,2,44.4
52029,20921,3424,3,49.96
52030,20921,239,3,8.9
52031,20922,125,1,41.5
52032,20923,866,3,40.36
52033,20923,4119,1,13.2
52034,20923,2427,2,10.33
52035,20923,2465,1,40.14
52036,20924,4210,3,46.01
52037,20924,4948,3,5.11
52038,20924,1925,2,25.72
52039,20925,1846,2,32.44
52040,20925,3991,3,8.98
52041,20926,4417,1,25.48
52042,20926,2744,1,10.19
52043,20926,1787,2,26.99
52044,20926,3027,3,11.01
52045,20927,2833,2,12.94
52046,20927,3232,3,39.01
52047,20928,2920,1,15.1
52048,20928,4117,2,46.01
52049,20929,2029,1,13.36
52050,20930,2670,2,22.22
52051,20931,294,3,26.08
52052,20932,2117,2,41.78
52053,20932,4364,1,21.1
52054,20932,2097,1,28.45
52055,20933,4806,1,11.35
52056,20934,2842,3,36.13
52057,20934,1246,2,10.91
52058,20934,4340,3,27.28
52059,20935,1632,1,9.17
52060,20936,2847,2,47.52
52061,20937,4725,1,9.81
52062,20938,2683,1,19.32
52063,20938,1839,3,31.68
52064,20939,453,1,19.13
52065,20940,3851,2,29.51
52066,20940,2542,1,7.01
52067,20941,3777,1,20.59
52068,20942,1269,3,46.13
52069,20943,4141,3,41.72
52070,20943,3189,1,18.31
52071,20943,4358,2,45.33
52072,20943,4423,1,35.33
52073,20943,427,1,7.16
52074,20943,4385,2,37.75
52075,20943,4699,2,36.58
52076,20943,4180,2,47.08
52077,20944,1838,2,21.19
52078,20945,4264,2,48.17
52079,20945,532,2,10.42
52080,20946,4829,2,29.17
52081,20946,99,2,49.92
52082,20947,4532,2,17.75
52083,20947,3035,1,32.43
52084,20947,4695,3,9.23
52085,20948,1382,1,34.79
52086,20948,2293,2,17.6
52087,20948,3550,3,39.83
52088,20948,4855,2,17.33
52089,20948,4590,3,10.81
52090,20949,1613,2,9.28
52091,20950,4654,2,19.29
52092,20951,422,2,27.99
52093,20952,4047,3,25.57
52094,20952,3600,3,45.04
52095,20953,1272,3,45.58
52096,20954,3833,1,42.37
52097,20955,3196,2,7.23
52098,20956,999,2,14.85
52099,20956,2027,2,36.09
52100,20957,4146,1,15.03
52101,20957,4774,3,17.36
52102,20958,3398,3,18.19
52103,20958,4022,3,24.84
52104,20958,4261,1,29.65
52105,20958,3333,2,29.97
52106,20959,151,1,14.44
52107,20959,1126,1,37.24
52108,20960,3341,2,23.25
52109,20961,3173,3,35.99
52110,20961,289,1,46.89
52111,20962,1841,3,40.97
52112,20963,2998,1,6.7
52113,20963,2389,2,15.14
52114,20963,1939,2,29.09
52115,20963,4241,2,6.1
52116,20964,2246,2,22.28
52117,20965,3694,1,13.68
52118,20965,1589,2,9.93
52119,20965,174,2,27.83
52120,20966,1367,1,38.04
52121,20966,4514,1,8.62
52122,20966,4970,1,46.57
52123,20967,3125,2,33.72
52124,20967,1702,2,13.62
52125,20968,3287,3,18.77
52126,20968,3901,3,41.16
52127,20968,1525,1,22.94
52128,20969,4748,3,14.23
52129,20969,382,1,28.68
52130,20969,2913,2,25.83
52131,20969,83,3,25.85
52132,20969,2990,3,47.25
52133,20970,4234,2,10.14
52134,20971,302,2,49.43
52135,20971,2314,3,34.29
52136,20971,708,3,17.66
52137,20971,4032,3,21.72
52138,20972,2666,3,22.42
52139,20972,3222,1,20.7
52140,20972,1143,2,28.49
52141,20973,4748,2,14.23
52142,20973,3376,2,13.59
52143,20974,1554,2,29.83
52144,20974,4389,1,14.21
52145,20974,1545,3,22.84
52146,20975,665,2,36.09
52147,20975,2916,1,46.52
52148,20976,2731,1,9.03
52149,20976,4313,1,30.47
52150,20976,1261,3,7.55
52151,20976,668,1,44.07
52152,20976,907,1,29.53
52153,20977,3989,2,6.96
52154,20977,331,1,17.51
52155,20978,2277,1,47.56
52156,20978,4044,3,24.92
52157,20978,2721,1,25.45
52158,20979,1175,2,48.1
52159,20979,326,2,15.04
52160,20979,1130,3,22.0
52161,20980,1619,1,40.32
52162,20980,4135,3,15.26
52163,20981,304,3,9.58
52164,20981,4263,1,33.05
52165,20981,3670,2,28.05
52166,20982,959,2,15.9
52167,20982,4394,1,35.75
52168,20982,2332,3,31.65
52169,20983,3270,2,21.49
52170,20983,923,2,21.42
52171,20983,1763,3,23.57
52172,20983,760,1,13.69
52173,20984,1496,3,15.11
52174,20984,146,2,33.22
52175,20985,3139,1,14.64
52176,20985,2742,2,39.36
52177,20985,3810,2,23.8
52178,20986,3929,2,10.4
52179,20986,3151,3,29.25
52180,20986,4634,2,28.95
52181,20987,298,2,29.52
52182,20987,1291,1,32.85
52183,20987,2738,2,47.02
52184,20987,1381,2,31.07
52185,20988,4044,3,24.92
52186,20988,232,3,32.96
52187,20989,4849,2,46.76
52188,20989,3287,2,18.77
52189,20989,290,2,8.4
52190,20989,511,3,23.83
52191,20989,2657,1,36.7
52192,20990,3737,3,22.87
52193,20990,4665,2,22.17
52194,20990,3568,2,28.62
52195,20990,1180,3,45.76
52196,20990,2878,2,31.44
52197,20991,403,1,8.57
52198,20991,1780,3,42.2
52199,20991,1285,1,8.96
52200,20992,2069,3,42.54
52201,20992,2210,3,27.28
52202,20993,901,3,48.87
52203,20993,3767,3,19.3
52204,20993,3141,3,13.81
52205,20994,4487,2,17.54
52206,20994,2605,1,39.57
52207,20994,4792,1,12.96
52208,20994,191,2,9.95
52209,20994,4485,1,7.95
52210,20995,4967,3,15.2
52211,20995,103,1,7.45
52212,20996,1411,2,11.75
52213,20997,3798,3,10.97
52214,20998,3433,2,46.82
52215,20998,1436,2,42.93
52216,20998,3449,2,11.44
52217,20998,4686,2,7.68
52218,20999,4068,2,13.05
52219,21000,249,3,19.63
52220,21001,1638,2,33.69
52221,21002,2158,1,33.6
52222,21002,3664,3,7.17
52223,21003,2412,3,18.56
52224,21003,3334,2,23.3
52225,21003,173,1,45.43
52226,21003,4714,3,7.91
52227,21004,4877,1,23.05
52228,21005,1407,3,39.56
52229,21006,4739,3,21.76
52230,21007,1141,2,39.02
52231,21007,4173,1,44.02
52232,21008,4717,2,24.08
52233,21008,1368,3,5.39
52234,21008,1291,3,32.85
52235,21008,1782,2,16.23
52236,21009,4879,1,12.01
52237,21009,966,3,41.8
52238,21009,747,2,29.0
52239,21009,2486,3,24.99
52240,21010,3331,3,45.55
52241,21011,899,1,25.14
52242,21011,3024,1,31.96
52243,21012,2756,3,9.81
52244,21012,3727,1,23.66
52245,21013,3779,1,32.64
52246,21013,884,3,27.13
52247,21013,2967,1,42.39
52248,21014,1990,2,45.82
52249,21014,1075,1,9.82
52250,21014,4835,3,15.82
52251,21015,1992,2,27.46
52252,21015,3240,2,27.84
52253,21015,663,3,10.4
52254,21015,4179,3,38.14
52255,21016,3253,1,19.03
52256,21017,4034,3,34.12
52257,21017,485,3,12.8
52258,21018,187,3,15.24
52259,21019,4642,3,32.56
52260,21019,1287,3,37.18
52261,21020,3011,2,33.76
52262,21021,1768,3,7.07
52263,21022,2914,1,14.44
52264,21022,332,3,22.24
52265,21023,778,2,8.86
52266,21023,1916,1,31.88
52267,21024,263,1,11.18
52268,21024,3206,1,16.08
52269,21025,212,3,32.73
52270,21025,2847,2,47.52
52271,21025,2825,3,18.96
52272,21026,3253,3,19.03
52273,21026,1107,3,26.96
52274,21027,4786,2,45.3
52275,21027,424,1,5.11
52276,21027,422,2,27.99
52277,21027,4607,1,40.82
52278,21027,3829,3,13.06
52279,21027,517,3,48.12
52280,21027,176,1,26.59
52281,21027,4034,1,34.12
52282,21028,1243,2,26.12
52283,21028,1058,1,36.36
52284,21028,2872,2,30.51
52285,21028,1254,1,7.9
52286,21028,4666,2,44.58
52287,21029,4064,2,39.36
52288,21029,817,1,15.67
52289,21030,308,2,5.58
52290,21030,3842,2,41.66
52291,21030,3784,2,14.83
52292,21031,506,1,16.77
52293,21031,2914,3,14.44
52294,21032,1091,2,36.66
52295,21032,4949,2,11.94
52296,21032,3527,3,9.19
52297,21033,1941,3,9.45
52298,21033,4583,1,41.11
52299,21034,2886,3,46.43
52300,21035,1817,3,26.16
52301,21036,2686,3,15.65
52302,21036,3286,3,21.97
52303,21036,622,1,35.56
52304,21036,3233,3,30.84
52305,21037,4843,2,39.84
52306,21038,1566,1,11.61
52307,21038,2701,2,20.13
52308,21039,1577,2,21.69
52309,21039,2573,3,8.17
52310,21039,1748,2,45.24
52311,21040,1980,1,18.55
52312,21040,2480,1,20.07
52313,21040,4672,1,39.28
52314,21040,4006,1,39.9
52315,21040,1011,2,40.82
52316,21041,4589,1,6.11
52317,21041,4021,3,41.31
52318,21041,1147,3,34.68
52319,21042,854,1,44.3
52320,21042,468,3,46.65
52321,21043,4384,3,36.71
52322,21043,2548,1,31.41
52323,21043,4262,3,24.5
52324,21043,1192,2,37.26
52325,21044,3777,3,20.59
52326,21044,152,3,27.09
52327,21045,2340,1,13.29
52328,21045,977,2,32.26
52329,21045,1395,3,7.7
52330,21045,2267,2,26.3
52331,21045,4193,2,49.96
52332,21046,3845,1,6.37
52333,21047,528,3,11.59
52334,21047,664,3,48.34
52335,21048,2129,1,43.21
52336,21048,4355,2,36.89
52337,21048,3289,2,39.41
52338,21049,1994,2,36.62
52339,21049,4491,2,11.95
52340,21049,3142,2,16.43
52341,21049,716,1,22.56
52342,21049,4456,3,20.93
52343,21049,4999,1,30.41
52344,21050,2712,3,12.23
52345,21051,2831,2,6.83
52346,21052,2180,3,35.45
52347,21053,1165,3,14.71
52348,21054,1589,1,9.93
52349,21054,2495,3,11.32
52350,21054,3364,3,35.28
52351,21055,637,3,26.85
52352,21055,3582,2,33.47
52353,21055,1731,1,18.22
52354,21056,3860,1,27.88
52355,21056,2269,3,24.8
52356,21057,3200,3,5.16
52357,21057,1365,2,6.82
52358,21057,2606,3,42.75
52359,21057,208,1,8.38
52360,21058,4108,3,26.59
52361,21058,3021,3,40.22
52362,21059,3526,3,11.78
52363,21059,4449,2,32.44
52364,21060,2127,3,13.06
52365,21060,662,3,35.17
52366,21061,976,3,10.85
52367,21062,2103,1,11.17
52368,21063,1569,1,12.51
52369,21063,1767,3,34.42
52370,21063,1229,3,6.77
52371,21063,2362,1,13.75
52372,21063,2065,2,35.71
52373,21064,3433,1,46.82
52374,21064,1976,2,25.25
52375,21065,3413,2,49.67
52376,21065,4157,1,10.92
52377,21065,676,2,49.69
52378,21066,241,2,19.01
52379,21066,3956,2,16.2
52380,21067,638,2,15.51
52381,21068,2967,2,42.39
52382,21069,1051,3,9.27
52383,21070,3578,2,30.34
52384,21070,4173,1,44.02
52385,21071,839,3,42.16
52386,21072,4146,2,15.03
52387,21073,2630,2,42.9
52388,21073,525,2,36.21
52389,21073,1899,3,14.08
52390,21073,4195,2,47.98
52391,21073,1949,3,15.36
52392,21073,4950,2,22.66
52393,21074,2807,2,24.37
52394,21074,1046,1,28.13
52395,21074,4040,3,34.16
52396,21075,1249,1,12.66
52397,21076,2467,3,27.42
52398,21076,416,3,25.65
52399,21076,2198,2,21.84
52400,21076,721,2,32.89
52401,21076,712,2,21.78
52402,21077,569,1,49.77
52403,21077,3350,1,17.29
52404,21077,1159,2,44.63
52405,21078,976,1,10.85
52406,21078,4957,3,21.41
52407,21078,4839,2,31.1
52408,21078,3697,1,17.83
52409,21078,967,1,35.72
52410,21079,1505,2,42.32
52411,21079,1461,2,37.71
52412,21079,1000,1,24.3
52413,21079,4625,3,34.18
52414,21079,1976,1,25.25
52415,21079,4407,1,34.75
52416,21079,45,2,31.95
52417,21080,3720,3,43.94
52418,21080,4105,1,39.69
52419,21081,3884,3,29.5
52420,21081,2824,2,12.47
52421,21081,909,1,32.3
52422,21081,1139,3,30.03
52423,21081,1452,1,28.57
52424,21081,2502,3,33.12
52425,21082,3585,2,10.42
52426,21083,3543,2,19.99
52427,21083,808,3,34.2
52428,21084,799,2,37.54
52429,21085,235,1,26.9
52430,21086,465,3,20.29
